Symbol,Name,SumWeights
PAYX,Paychex Inc,0.1050999985
BTO.TO,B2Gold Corp,0.10500000000000001
CONE,CyrusOne Inc,0.105
EMR,Emerson Electric Co,0.104799999
IJGXX,JPMorgan US Government MMkt Instl,0.10479999
DBO,Invesco DB Oil Fund,0.1047
XLU,SPDR Select Sector Fund - Utili,0.104399994
JOAXX,JPMorgan Instl Tx Fr Mny Mkt Agcy,0.1042
ORLY,O'Reilly Automotive Inc,0.10410000300000001
1155,Malayan Banking Bhd,0.10400000000000001
HPG,Hoa Phat Group JSC,0.1039
IJT,iShares S&P Small-Cap 600 Growt,0.1038
CYBR,CyberArk Software Ltd,0.10369999899999999
CHK,Chesapeake Energy Corp Ordinary Shares - New,0.1035999958
6702,Fujitsu Ltd,0.10350000000000001
MGK,Vanguard Mega Cap Growth ETF,0.1035
ALKS,Alkermes PLC,0.10349999800000001
TESXU1,EURO STOXX 50 Index Total Return Sept21,0.1033
UNFI,United Natural Foods Inc,0.1032
CHUY,Chuy's Holdings Inc,0.103199997
IYH,iShares U.S. Healthcare ETF,0.103199996
EDU,New Oriental Education & Technology Group Inc ADR,0.10290000299999999
PNQI,Invesco Nasdaq Internet ETF,0.1029
NS,NuStar Energy LP,0.1028
NXE.TO,NexGen Energy Ltd,0.102600004
01772,Ganfeng Lithium Co Ltd,0.102599998
CLR,Continental Resources Inc,0.1023999995
VGIT,Vanguard Intermediate-Term Trea,0.10239999899999999
SOCL,Global X Social Media ETF,0.102
PGHN,Partners Group Holding AG,0.101999997
SMED,Sharps Compliance Corp,0.1019
PSCX,Pacer Swan SOS Conservative (De,0.1019
VEDL.BO,Vedanta Ltd ADR,0.10189999999999999
RIOT,Riot Blockchain Inc,0.1018999997
NEO,NeoGenomics Inc,0.1018
EPAM,EPAM Systems Inc,0.10179999919999999
00270,Guangdong Investment Ltd,0.101699999
QRVO,Qorvo Inc,0.101600004
VIS,Vanguard Industrials ETF,0.1016
SPXL,Direxion Daily S&P 500 Bull 3X ,0.1016
ATH,Athene Holding Ltd Class A,0.1014
KOMP,SPDR S&P Kensho New Economies C,0.1013
UPRO,ProShares UltraPro S&P 500,0.1012
MDKA,PT Merdeka Copper Gold Tbk,0.10119999799999999
FYX,First Trust Small Cap Core Alph,0.1011
EMIRATESNB,Emirates NBD PJSC,0.1011
AKAM,Akamai Technologies Inc,0.101000002
ONEX.TO,Onex Corp,0.10100000029999999
UBSG,UBS Group AG,0.100799998
BEP.UN,Brookfield Renewable Partners LP,0.10070000000000001
2412.TW,Chunghwa Telecom Co Ltd,0.10070000000000001
688111,Beijing Kingsoft Office Software Inc Class A,0.100600004
ASII,PT Astra International Tbk,0.1006
SPYG,SPDR Series Trust SPDR Portfoli,0.100400002
SX1,Soybean Nov21,0.1003
BBL.L,BHP Group PLC ADR,0.1003
532977.BO,Bajaj Auto Ltd,0.1002
2010,Saudi Basic Industries Corp,0.1001
GMKN,Mining and Metallurgical Company NORILSK NICKEL PJSC,0.100000002
NSTL,Nestle Nigeria PLC,0.1
BHP.L,BHP Group PLC,0.099999998
BCPC,Balchem Corp,0.099900005
FTSM,First Trust Enhanced Short Matu,0.0999
UCON,First Trust TCW Unconstrained P,0.0999
SLQD,iShares 0-5 Year Investment Gra,0.0999
ARI,Apollo Commercial Real Estate Finance Inc,0.09989999999999999
WST,West Pharmaceutical Services Inc,0.09979999850000001
00688,China Overseas Land & Investment Ltd,0.0997
IGSB,iShares 1-5 Year Investment Gra,0.0995
RVLV,Revolve Group Inc Class A,0.0994000015
YPS,Arrow Reverse Cap 500 ETF,0.099300005
OPAP,Greek Organisation of Football Prognostics SA,0.099300005
ENTG,Entegris Inc,0.0992999992
ARDC,Ares Dynamic Credit Allocation Fund,0.09920000000000001
ERIC B,Telefonaktiebolaget L M Ericsson Class B,0.09910000499999999
ZFU1,Us 5yr Note (Cbt) Sep21 Xcbt 20210930,0.099
EBND,SPDR Bloomberg Barclays Emergin,0.099
TOU.TO,Tourmaline Oil Corp,0.09870000100000001
CFG,Citizens Financial Group Inc,0.09860000099999999
OSK,Oshkosh Corp,0.09850000279999999
NNN,National Retail Properties Inc,0.0985
AA,Alcoa Corp,0.09849999820000001
06969.HK,Smoore International Holdings Ltd Ordinary Shares,0.0984
DSY.PA,Dassault Systemes SE,0.098399999
ELAN,Elanco Animal Health Inc,0.098399998
ELS,Equity Lifestyle Properties Inc,0.098399997
OMF,OneMain Holdings Inc,0.098300003
INVH,Invitation Homes Inc,0.0983
PII,Polaris Inc,0.09820000000000001
000651,Gree Electric Appliances Inc of Zhuhai,0.09819999800000001
600887,Inner Mongolia Yili Industrial Group Co Ltd,0.09809999999999999
SBRA,Sabra Health Care REIT Inc,0.098
AKZA,Akzo Nobel NV,0.097999997
ARKF,ARK Fintech Innovation ETF,0.09770001
ITRI,Itron Inc,0.0977
FNX,First Trust Mid Cap Core AlphaD,0.09729999
PBR.SA,Petroleo Brasileiro SA Petrobras ADR,0.0972
K,Kellogg Co,0.09709999999999999
RIG,Transocean Ltd,0.09709999799999999
LDOS,Leidos Holdings Inc,0.09689999799999999
BLNK,Blink Charging Co,0.09689999
TME,Tencent Music Entertainment Group ADR,0.096699998
UBER,Uber Technologies Inc,0.09659999999999999
SEE,Sealed Air Corp,0.09650000079999999
CNQ.TO,Canadian Natural Resources Ltd,0.0965
PENN,Penn National Gaming Inc,0.09649999999999999
TER,Teradyne Inc,0.0964
ARW,Arrow Electronics Inc,0.0963999991
SYNA,Synaptics Inc,0.0963
ARKG,ARK Genomic Revolution ETF,0.096
OLN,Olin Corp,0.095999999
CWR.L,Ceres Power Holdings PLC,0.095999997
RYN,Rayonier Inc,0.0959999938
FXY,Invesco CurrencyShares Japanese,0.0958
TPX,Tempur Sealy International Inc,0.09570000000000001
STAG,Stag Industrial Inc,0.09570000000000001
VIOV,Vanguard S&P Small-Cap 600 Valu,0.095699996
LUCK,Lucky Cement Ltd,0.0955
LONN,Lonza Group Ltd,0.095399998
DPH.L,Dechra Pharmaceuticals PLC,0.09530000450000001
MTN.JO,MTN Group Ltd,0.095300002
LPX,Louisiana-Pacific Corp,0.0952000003
NCM.AX,Newcrest Mining Ltd,0.095100004
FICO,Fair Isaac Corp,0.0951000011
HCLTECH.BO,HCL Technologies Ltd Shs Dematerialised,0.09489999899999998
SNV,Synovus Financial Corp,0.0947999972
CEZ,CEZ a.s,0.094700003
CAG,Conagra Brands Inc,0.0946999985
ALLYPA,GMAC Capital Trust I Pfd Secs 2011-15.2.40 Gtd Series 2,0.094600002
AVY,Avery Dennison Corp,0.09459999799999999
MMU,Western Asset Managed Muni,0.0945
UVV,Universal Corp,0.09449999799999999
SSLY,Syntax Stratified SmallCap ETF,0.094499996
PCTY,Paylocity Holding Corp,0.09439999900000001
CERN,Cerner Corp,0.0943
VDE,Vanguard Energy ETF,0.094299998
068270.KS,Celltrion Inc,0.094299998
DOX,Amdocs Ltd,0.0942
AMH,American Homes 4 Rent Class A,0.0942
MAIN,Main Street Capital Corp,0.0941
MET,MetLife Inc,0.0941
PGF,Invesco Financial Preferred ETF,0.0941
600309,Wanhua Chemical Group Co Ltd,0.09409999699999999
VOLV B,Volvo AB B,0.094000003
SUI,Sun Communities Inc,0.093999997
POWI,Power Integrations Inc,0.0938999988
CVNA,Carvana Co Class A,0.093800001
NDAQ,Nasdaq Inc,0.0937
RTYU21,E-mini Russell 2000 Index Future Sept 21,0.093600005
BPMP,BP Midstream Partners LP,0.0936
VHM,Vinhomes JSC,0.09359999899999999
TRNFP,Transneft PJSC Participating Preferred,0.09340000600000001
BXMT,Blackstone Mortgage Trust Inc A,0.09340000000000001
NZF,Nuveen Municipal Credit Income,0.0933
CCEP.L,Coca-Cola Europacific Partners PLC,0.093299998
YMH21,E-mini Dow $5 Future Mar 21,0.093
SIKA,Sika AG,0.0929
CTT,CatchMark Timber Trust Inc Class A,0.0929
CSGP,CoStar Group Inc,0.092899999
FGEN,FibroGen Inc,0.0925
01088,China Shenhua Energy Co Ltd Class H,0.0925
IPG,The Interpublic Group of Companies Inc,0.0924999993
SK3.IR,Smurfit Kappa Group PLC,0.092499998
RNG,RingCentral Inc Class A,0.0924
OLED,Universal Display Corp,0.092300002
SMSN.KS,Samsung Electronics Co Ltd GDR,0.092099998
BCE.TO,BCE Inc,0.092000001
BIMAS,Bim Birlesik Magazalar AS,0.092
FALABELLA,Falabella SA,0.091700003
WDFC,WD-40 Co,0.0916
OMI,Owens & Minor Inc,0.0915
INFXX,Franklin IFT Money Market,0.091499999
CHX,ChampionX Corp,0.09130000299999999
SIG,Signet Jewelers Ltd,0.09130000070000001
FAF,First American Financial Corp,0.0912
KER.PA,Kering SA,0.091199998
KBC,KBC Group SA/NV,0.0911
BURL,Burlington Stores Inc,0.09080000079999999
603799,Zhejiang Huayou Cobalt Co Ltd,0.0907
00027.HK,Galaxy Entertainment Group Ltd,0.090699998
MT.SA,ArcelorMittal SA ADR,0.090600001
HSKA,Heska Corp,0.090100003
CQP,Cheniere Energy Partners LP,0.0901
IGIB,iShares 5-10 Year Investment Gr,0.09
FISV,Fiserv Inc,0.08979999999999999
WRK,WestRock Co A,0.089599997
00291,China Resources Beer (Holdings) Co Ltd,0.089499995
BSCL,Invesco BulletShares 2021 Corpo,0.089499995
ALI,Ayala Land Inc,0.089499995
PKX.KS,POSCO ADR,0.089400001
AMED,Amedisys Inc,0.08939999700000001
CPZ,Calamos L/S Equity & Dynamic Inc Trust,0.08939999
PAWZ,ProShares Pet Care ETF,0.0892
AENA.BC,Aena SME SA,0.089
ONLN,ProShares Online Retail ETF,0.088999994
WIT.BO,Wipro Ltd ADR,0.088900001
SOF,Sofina SA,0.08890000029999999
SPSB,SPDR Portfolio Short Term Corpo,0.088800001
MTNN,MTN Nigeria Communications PLC Ordinary Shares,0.08879999999999999
SCC-R,Siam Cement PCL Units Non-Voting Depository Receipt,0.0887
DIVISLAB.B,Divi's Laboratories Ltd,0.0887
MLM,Martin Marietta Materials Inc,0.0887
BMI,Badger Meter Inc,0.088599998
CHWY,Chewy Inc,0.0885
MRW.L,Morrison (Wm) Supermarkets PLC,0.0884999996
GEB,Grupo Energia Bogota SA ESP,0.088499997
VTV,Vanguard Value ETF,0.08829999799999999
FLL,Full House Resorts Inc,0.088200002
DWX,SPDR S&P International Dividend,0.088199995
TRUP,Trupanion Inc,0.08799999750000001
RHI,Robert Half International Inc,0.087900002
6954,Fanuc Corp,0.0879
RICK,RCI Hospitality Holdings Inc,0.087800002
NUTRESA,Grupo Nutresa SA,0.087799996
TXT,Textron Inc,0.0877
IVN.TO,Ivanhoe Mines Ltd A,0.08750000299999999
EW,Edwards Lifesciences Corp,0.0875
MAV,Pioneer Muni High Inc Adv,0.0875
MYRG,MYR Group Inc,0.087499998
TAEE11.SA,Transmissora Alianca de Energia Eletrica SA Unit,0.08740000099999999
CLX,Clorox Co,0.0873999995
AEM.TO,Agnico Eagle Mines Ltd,0.087199998
AAL.L,Anglo American PLC,0.0871
EFG,iShares MSCI EAFE Growth ETF,0.0871
POTX,Global X Cannabis ETF,0.087
SEV.PA,Suez SA,0.086900003
FOXA,Fox Corp Class A,0.08689999649999999
GGAL,Grupo Financiero Galicia SA ADR,0.0867
ERII,Energy Recovery Inc,0.0865
CBSH,Commerce Bancshares Inc,0.086400004
NQH21,E-mini Nasdaq 100 Future Mar 21,0.0864
RH,RH,0.08629999999999999
AMBA.TW,Ambarella Inc,0.08620000000000001
MNDI.L,Mondi PLC,0.0862
CNC,Centene Corp,0.0861999993
BFAM,Bright Horizons Family Solutions Inc,0.0861
FNDE,Schwab Fundamental Emerging Mar,0.0861
2303.TW,United Microelectronics Corp,0.086099998
YPF,YPF SA ADR,0.0859
ATO,Atmos Energy Corp,0.0859
SDAZ5,S&P 500 Annual Dividend Index Dec25,0.08579999999999999
IQV,IQVIA Holdings Inc,0.0857999995
PNW,Pinnacle West Capital Corp,0.085699998
LBRDK,Liberty Broadband Corp C,0.08569999780000001
TLEVISACPO,Grupo Televisa SAB,0.0856
PWR,Quanta Services Inc,0.0854999996
CSNA3.SA,Companhia Siderurgica Nacional,0.08510000000000001
SDAZ4,S&P 500 Annual Dividend Index Dec24,0.08510000000000001
TIPX,SPDR Bloomberg Barclays 1-10 Ye,0.0851
BXMX,Nuveen S&P 500 Buy-Write Income,0.085099999
LVMUY.PA,LVMH Moet Hennessy Louis Vuitton SE ADR,0.085000001
FFC,Flah&Crum Pref Securities Income,0.08499999999999999
PDN.AX,Paladin Energy Ltd,0.084999999
APPN,Appian Corp A,0.08490000169999999
CDNA,CareDx Inc,0.0849
005380.KS,Hyundai Motor Co,0.0848
PNCPP,PNC Financial Services Group Inc Perpetual Preferred Share class-P,0.08479999999999999
FEYE,FireEye Inc,0.0847
UMI,USCF Midstream Energy Income Fu,0.08460000000000001
AGR,Avangrid Inc,0.0842
TCS,TCS Group Holding PLC GDR Repr Class -A- Reg-S,0.0842
IPO,Renaissance IPO ETF,0.0841
096770.KS,SK Innovation Co Ltd,0.08380000000000001
531642.BO,Marico Ltd,0.08380000000000001
DJUN,FT Cboe Vest U.S. Equity Deep B,0.0838
PAPR,Innovator U.S. Equity Power Buf,0.0838
SSPK,Silver Spike Acquisition Corp Ordinary Shares Class A,0.0838
DAPR,FT Cboe Vest U.S. Equity Deep B,0.0837
PMAY,Innovator U.S. Equity Power Buf,0.0837
00392,Beijing Enterprises Holdings Ltd,0.0837
8802,Mitsubishi Estate Co Ltd,0.08360000000000001
ORCC,Owl Rock Capital Corp Ordinary Shares,0.0836
DMAR,FT Cboe Vest U.S. Equity Deep B,0.0836
DMAY,FT Cboe Vest U.S. Equity Deep B,0.0836
PMAR,Innovator U.S. Equity Power Buf,0.0836
UU..L,United Utilities Group PLC,0.08359999900000001
DFEB,FT Cboe Vest U.S. Equity Deep B,0.083500005
DJAN,FT Cboe Vest U.S. Equity Deep B,0.083500005
PJAN,Innovator U.S. Equity Power Buf,0.083500005
PFEB,Innovator U.S. Equity Power Buf,0.083500005
DOCT,FT Cboe Vest U.S. Equity Deep B,0.0834
PSEP,Innovator U.S. Equity Power Buf,0.0834
PDEC,Innovator U.S. Equity Power Buf,0.0834
AGRO.SA,Adecoagro SA,0.0833
DDEC,FT Cboe Vest U.S. Equity Deep B,0.0833
SDAZ3,S&P 500 Annual Dividend Index Dec23,0.0833
FRC,First Republic Bank,0.083200002
PJUN,Innovator U.S. Equity Power Buf,0.0832
POCT,Innovator U.S. Equity Power Buf,0.0832
PSON.L,Pearson PLC,0.0832
DAUG,FT Cboe Vest U.S. Equity Deep B,0.083100006
PNOV,Innovator U.S. Equity Power Buf,0.083100006
CWT,California Water Service Group,0.083100006
DNOV,FT Cboe Vest U.S. Equity Deep B,0.083000004
TCEHY,Tencent Holdings Ltd ADR,0.083000004
2609.TW,Yang Ming Marine Transport Corp,0.08299999999999999
JNPR,Juniper Networks Inc,0.0828999995
300142,Walvax Biotechnology Co Ltd,0.0828
00268,Kingdee International Software Group Co Ltd,0.0828
03988,Bank Of China Ltd Class H,0.082799995
9020,East Japan Railway Co,0.082700002
00836,China Resources Power Holdings Co Ltd,0.0827
HTRB,Hartford Total Return Bond ETF,0.082600005
SAVA,Cassava Sciences Inc,0.0826
NUS,Nu Skin Enterprises Inc Class A,0.0825
SCHC,Schwab International Small-Cap ,0.0825
LOGN,Logitech International SA,0.08249999599999999
02007,Country Garden Holdings Co Ltd,0.08230000000000001
JMAT.L,Johnson Matthey PLC,0.0822
GPN,Global Payments Inc,0.082100002
GSBD,Goldman Sachs BDC Inc,0.08200000299999999
STRL,Sterling Construction Co Inc,0.0818
DSKY,Detskymir PJSC,0.08140001
WH,Wyndham Hotels & Resorts Inc Ordinary Shares,0.081400002
SDAZ2,S&P 500 Annual Dividend Index Dec22,0.0814
00788,China Tower Corp Ltd Ordinary Shares - Class H,0.08130000000000001
DML.TO,Denison Mines Corp,0.08130000000000001
SRPT,Sarepta Therapeutics Inc,0.081200002
BHARTIARTL,Bharti Airtel Ltd,0.081199998
005490.KS,POSCO,0.0811000005
JJSF,J&J Snack Foods Corp,0.081099997
SVT.L,Severn Trent PLC,0.081000003
01801,Innovent Biologics Inc,0.081
MAC,Macerich Co,0.0809999988
06186,China Feihe Ltd Ordinary Shares,0.08080000000000001
KDP,Keurig Dr Pepper Inc,0.080799997
MQG.AX,Macquarie Group Ltd,0.080699997
603501,Will Semiconductor Co Ltd Shanghai,0.080699995
OGZD,Gazprom PJSC ADR,0.080699995
KINV B,Kinnevik AB B,0.0805000003
SRU.UN.TO,SmartCentres Real Estate Investment Trust Trust Units Variable Voting,0.080400001
SRG.MI,Snam SpA,0.0803000005
LXFR.L,Luxfer Holdings PLC,0.08029999900000001
IBN.BO,ICICI Bank Ltd ADR,0.0802
SSA,Sistema PJSFC GDR,0.0802
EREGL,Eregli Demir Ve Celik Fabrikalari TAS,0.0802
XPO,XPO Logistics Inc,0.0801000006
WFCPQ,Wells Fargo & Co Deposit Shs Repr 1/1000th 5.85 % Non-Cum Perp Pfd Shs -A-,0.080000002
300014,EVE Energy Co Ltd,0.0799
SBK.JO,Standard Bank Group Ltd,0.07970000199999999
HTGC,Hercules Capital Inc,0.0797
603288,Foshan Haitian Flavouring and Food Co Ltd Class A,0.0797
STERV,Stora Enso Oyj Class R,0.079500001
KREF,KKR Real Estate Finance Trust Inc,0.0795
FWONK,Liberty Formula One Group C,0.0795
CRDA.L,Croda International PLC,0.079399999
ZENITH,Zenith Bank PLC,0.0793
SJR.B.TO,Shaw Communications Inc Class B,0.07919999999999999
GH,Guardant Health Inc,0.0791
BV,BrightView Holdings Inc,0.0791
507685.BO,Wipro Ltd,0.0791
TITAN.BO,Titan Co Ltd,0.0791
OPI,Office Properties Income Trust,0.0791
FIGXX,FidelityÂ® Inv MM Fds Government I,0.0788999995
PFDAVVNDA,Banco Davivienda SA Participating Preferred,0.0788
EMD,Western Asset Emerg Mkts Debt,0.0788
00175,Geely Automobile Holdings Ltd,0.0787
PMT,PennyMac Mortgage Investment Trust,0.0787
ZTO,ZTO Express (Cayman) Inc ADR,0.078600004
DPZ,Domino's Pizza Inc,0.0785
000568,Luzhou Laojiao Co Ltd,0.0785
EXPO,Exponent Inc,0.078499999
500825.BO,Britannia Industries Ltd,0.078200005
WPC,W.P. Carey Inc,0.078200005
AMS.TW,ams AG,0.07819999999999999
SMLR,Semler Scientific Inc,0.0781
TMDX,TransMedics Group Inc,0.078099999
NYCB,New York Community Bancorp Inc,0.078099996
TRV,The Travelers Companies Inc,0.078
AMCX,AMC Networks Inc A,0.07799999999999999
AMKR,Amkor Technology Inc,0.07799999999999999
SEM,Select Medical Holdings Corp,0.077999999
CHRW,C.H. Robinson Worldwide Inc,0.077999998
SIL.TO,SilverCrest Metals Inc,0.077900003
000333,Midea Group Co Ltd Class A,0.077900002
VOT,Vanguard Mid-Cap Growth ETF,0.077800006
AMRS,Amyris Inc,0.07769999999999999
BMRN,Biomarin Pharmaceutical Inc,0.07769999799999999
GNL,Global Net Lease Inc,0.0776
VSTO,Vista Outdoor Inc,0.0773000008
VRSN,VeriSign Inc,0.0773000003
F34.SI,Wilmar International Ltd,0.07730000000000001
NHI,National Health Investors Inc,0.0773
ATW,Attijariwafa Bank SA Registered Shares,0.077200001
KSS,Kohl's Corp,0.077200001
MDP,Meredith Corp,0.07719999799999999
HXL,Hexcel Corp,0.077100002
1925,Daiwa House Industry Co Ltd,0.0771000005
VLUE,iShares MSCI USA Value Factor E,0.077
NRG,NRG Energy Inc,0.0769
ESPO,VanEck Video Gaming and eSports,0.076799996
URW.PA,Unibail-Rodamco-Westfield,0.076600004
MSGS,Madison Square Garden Sports Corp Class A,0.0766
PHIA,Koninklijke Philips NV,0.076500002
AIR,Airbus SE,0.0765
MXI,iShares Global Materials ETF,0.0765
STAA,Staar Surgical Co,0.0764999998
VIV.PA,Vivendi SA,0.076499997
IAM,Maroc Telecom SA,0.0764
CU1,Corn Sept21,0.0763
ERJ.SA,Embraer SA ADR,0.07629999999999999
VNM,VanEck Vietnam ETF,0.0762
FUTR.L,Future PLC,0.076000004
PBCT,People's United Financial Inc,0.076000001
00960,Longfor Group Holdings Ltd,0.076
CHPT,ChargePoint Holdings Inc Ordinary Shares - Class A,0.07580000099999999
EAST.CA,Eastern Co SAE,0.0757
INGR,Ingredion Inc,0.07569999999999999
NMFC,New Mountain Finance Corp,0.07569999599999999
AGO,Assured Guaranty Ltd,0.0755000011
Z74.SI,Singapore Telecommunications Ltd,0.0755
01044,Hengan International Group Co Ltd,0.075499999
VALMT,Valmet Corp,0.0754
HLMA.L,Halma PLC,0.0753
PERI,Perion Network Ltd,0.0753
CNXC,Concentrix Corp Ordinary Shares,0.075200001
DSL,DoubleLine Income Solutions,0.075
ANF,Abercrombie & Fitch Co Class A,0.0749999988
ANDINA-B,Embotelladora Andina SA Participating Preferred,0.0749
500096.BO,Dabur India Ltd Shs Dematerialised,0.0749
VNLA,Janus Henderson Short Duration ,0.0748
KNT.TO,K92 Mining Inc,0.0748
HEP,Holly Energy Partners LP,0.074600001
532424.BO,Godrej Consumer Products Ltd Shs Dematerialised,0.0746
MANU.L,Manchester United PLC Class A,0.0746
EVV,EV Limited Duration Income,0.074500004
NBR,Nabors Industries Ltd,0.074499998
600111,China Northern Rare Earth (Group) High-Tech Co Ltd,0.074200004
PZZA,Papa John's International Inc,0.0742
09999,NetEase Inc Ordinary Shares,0.0741
00914,Anhui Conch Cement Co Ltd Class H,0.074099995
BACPL,Bank of America Corp 7 1/4 % Non-Cum Perp Conv Pfd Shs Series -L-,0.07390000000000001
02628,China Life Insurance Co Ltd Class H,0.0736
EFR,Energy Fuels Inc,0.0736
KGH,KGHM Polska Miedz SA,0.07350000200000001
TOL,Toll Brothers Inc,0.073500001
GOAU4.SA,Metalurgica Gerdau SA Participating Preferred,0.07350000000000001
NCLH,Norwegian Cruise Line Holdings Ltd,0.07350000000000001
ALGN,Align Technology Inc,0.0735
IQ,iQIYI Inc ADR,0.07349999800000001
STMN,Straumann Holding AG,0.0731
500124.BO,Dr Reddy's Laboratories Ltd,0.0731
VRTV,Veritiv Corp,0.0731
J,Jacobs Engineering Group Inc,0.0728
9022,Central Japan Railway Co,0.0726
300601,Shenzhen Kangtai Biological Products Co Ltd A,0.0725
BLDG,Cambria Global Real Estate ETF,0.0725
HEQ21,Lean Hog Future Aug 21,0.072400004
532978.BO,Bajaj Finserv Ltd,0.072400002
MOO,VanEck Agribusiness ETF,0.07239999999999999
2914,Japan Tobacco Inc,0.072399999
HQH,Tekla Healthcare Investors,0.0723
BDXB,"Becton, Dickinson and Co PRF PERPETUAL USD 50 - 1/20TH INT Ser B",0.0723
ARCO.SA,Arcos Dorados Holdings Inc,0.072299998
MNRL,Brigham Minerals Inc,0.072299998
ICVT,iShares Convertible Bond ETF,0.072299997
CPIN,PT Charoen Pokphand Indonesia Tbk,0.0721
ALPHA,Alpha Services and Holdings SA,0.0721
EPR,EPR Properties,0.0717
PSK,SPDR ICE Preferred Securities E,0.0714
RTYH21,E-mini Russell 2000 Index Future Mar 21,0.0713
FFIN,First Financial Bankshares Inc,0.0712
GHC,Graham Holdings Co,0.0711000006
PNFP,Pinnacle Financial Partners Inc,0.07090000199999999
GLD,SPDR Gold Trust,0.0709
NFJ,"Virtus Divid, Interest & Prem",0.070800001
00002.HK,CLP Holdings Ltd,0.0707999996
688036,Shenzhen Transsion Holdings Co Ltd Class A,0.070700005
AFIN,American Finance Trust Inc Class A,0.0705
RPD,Rapid7 Inc,0.0704
BPYU,Brookfield Property REIT Inc,0.070299997
VDC,Vanguard Consumer Staples ETF,0.070199996
ICOL,iShares Inc iShares MSCI Colomb,0.070199996
NESTLEIND.,Nestle India Ltd Shs Dematerialised,0.070199996
VB,Vanguard Small-Cap ETF,0.0701
BRKS,Brooks Automation Inc,0.07
SNY.PA,Sanofi SA ADR,0.07
SMPL,The Simply Good Foods Co,0.07
ENGRO,Engro Corp Ltd,0.0699
LTHM,Livent Corp,0.06989999699999999
02883,China Oilfield Services Ltd Class H,0.0698
FND,Floor & Decor Holdings Inc,0.0697
ICT,International Container Terminal Services Inc,0.0696
LPLA,LPL Financial Holdings Inc,0.069500003
MIME,Mimecast Ltd,0.0695
HUM,Humana Inc,0.0695
601138,Foxconn Industrial Internet Co Ltd Class A,0.0695
PKG,Packaging Corp of America,0.069299999
JW.A,John Wiley & Sons Inc Class A,0.0692
CAR,Avis Budget Group Inc,0.0691
WDO.TO,Wesdome Gold Mines Ltd,0.0691
SMG,The Scotts Miracle Gro Co A,0.0691
IDLV,Invesco S&P International Devel,0.0691
SCA B,Svenska Cellulosa AB B,0.0691
EVN.AX,Evolution Mining Ltd,0.0688
DBE,Invesco DB Energy Fund,0.0688
VMEO,Vimeo Inc,0.068799997
ENELAM,Enel Americas SA,0.0687
FCEL,FuelCell Energy Inc,0.0686
BIG,Big Lots Inc,0.068599999
CC,The Chemours Co,0.068500001
ALDAR,Aldar Properties PJSC,0.0685
SHLS,Shoals Technologies Group Inc Ordinary Shares - Class A,0.0684
NVS,Novartis AG ADR,0.068399999
SBV1,Sugar No. 11 Futures Sept21,0.0683
GIVN,Givaudan SA,0.06820000000000001
BRKM5.SA,Braskem SA Participating Preferred,0.06820000000000001
JUVE.MI,Juventus Football Club SpA,0.0681
RF.PA,Eurazeo SE,0.0681
AC,Ayala Corporation,0.068
FCNCA,First Citizens BancShares Inc Class A,0.067999997
FSLY,Fastly Inc,0.067900001
ALLE,Allegion PLC,0.0679
USBPM,U.S. Bancorp Shs Repr 1/1000th Non Cum Perp Pfd Shs Series-F,0.0678999995
BNL,Broadstone Net Lease Inc Ordinary Shares,0.0678
MOS,The Mosaic Co,0.0677
DBB,Invesco DB Base Metals Fund,0.0677
SKY,Skyline Champion Corp,0.067600004
ED,Consolidated Edison Inc,0.0676
CALX,Calix Inc,0.06759999900000001
009830.KS,Hanwha Solutions Corp,0.067499999
ATL.MI,Atlantia SpA,0.067400002
ABEV3.SA,Ambev SA,0.0674
1023,CIMB Group Holdings Bhd,0.0673
BRO,Brown & Brown Inc,0.0672
ARGX,argenx SE,0.0671
MTCH,Match Group Inc,0.067099999
CPI.JO,Capitec Bank Holdings Ltd,0.066999997
IIVI,II-VI Inc,0.066900001
MTH,Meritage Homes Corp,0.0669
LSCC,Lattice Semiconductor Corp,0.0668000011
CTAS,Cintas Corp,0.066800001
SOLN,Southern Co Unit - Series A (2019),0.066800001
AYI,Acuity Brands Inc,0.0668
IWP,iShares Russell Midcap Growth E,0.0668
ANG.JO,Anglogold Ashanti Ltd,0.066799998
002812,Yunnan Energy New Material Co Ltd A,0.066700004
00358,Jiangxi Copper Co Ltd Class H,0.0666
MOTHERSUMI,Motherson Sumi Systems Ltd Shs Dematerialised,0.066599995
AFLT,Aeroflot Russian Airlines PJSC,0.066599995
03800,GCL-Poly Energy Holdings Ltd,0.066500001
600392,Shenghe Resources Holding Co Ltd,0.0664
EXPI,eXp World Holdings Inc,0.0663
CLH,Clean Harbors Inc,0.0662
SPWR,SunPower Corp,0.0662
TREX,Trex Co Inc,0.066099997
532898.BO,Power Grid Corp Of India Ltd,0.066000001
UI,Ubiquiti Inc,0.066
PCH,PotlatchDeltic Corp,0.066
MKTX,MarketAxess Holdings Inc,0.0659
FUL,H.B. Fuller Co,0.0659
CBOM,Credit Bank of Moscow PJSC,0.0659
HRB,H&R Block Inc,0.0659
8953,Japan Metropolitan Fund Investment Corp,0.065800001
IGLB,iShares 10  Year Investment Gra,0.065799996
MQY,BlackRock MuniYield Quality,0.0657
DESP.SA,Despegar.com Corp,0.06569999800000001
PSCT,Invesco S&P SmallCap Informatio,0.0656
ZNU21.DE,10 Year Treasury Note Future Sept 21,0.0655
